-1.500683529583684672e+00,-1.087564160675789005e+01
-3.161713674687001430e-02,-9.978078941245173139e-01
-1.142023616926237883e+00,1.745562508524752365e+00
2.340589186624325857e-01,4.471973597882061391e+00
-8.842560481231144243e-01,-7.908131495040797709e+00
-7.306329066754142509e-01,6.549763015770260211e-03
7.850879248346677164e-01,-4.474870295732655379e+00
1.122293435272709167e-01,-2.872690857606814419e+00
-8.116649528785565559e-01,-3.734752070706916172e+00
-5.605170428929063808e-01,-6.950861510573198565e-01
3.300072078335878900e-01,-1.028720631058968671e+01
-3.411216892535587353e-01,2.688502235515498051e-01
1.948456260524078942e+00,1.089971270129375469e+01
-1.293540493867482710e-01,-3.703489850782907045e+00
2.119635985293788938e+00,1.168706152047096936e+00
-3.238030199032865264e-01,-6.891970416414198164e-01
5.507922930128127392e-01,-6.682496065051090284e+00
1.662295862452905171e+00,1.516441366617105047e+00
-2.013535859885916324e+00,-1.863349208447595107e+00
-3.792312327344904976e-01,-1.152000813013160929e+00
3.136988912977324850e-01,-1.817037786710141489e+00
-1.204136810649488742e+00,-1.792241333258890457e-01
6.089920102901279497e-01,3.045876586490138482e+00
-1.204129158485389484e+00,-5.535647367064215452e+00
-8.561054655183277795e-01,7.656500828986647633e+00
-1.053092695247649369e+00,-8.236090098621630773e+00
2.000640223501767845e-01,9.553463116867284555e+00
1.260178713331884026e+00,1.730771580049968561e+00
-7.449054445910935351e-02,-2.663398907003096117e+00
1.761184622828961599e+00,3.769704249720526867e+00
1.261200654953213984e+00,4.757355915700697935e+00
5.603755834813785031e-01,2.146118371206299891e+00
2.025019130861678285e+00,7.963846297437717769e-01
2.299888666933071146e+00,5.056847286143003828e+00
-2.497370259556381367e+00,7.129954018822273198e-01
-1.262195090436768752e-01,3.770488566502649519e+00
4.781731893193984506e-01,-1.588094196608009767e+00
6.868132774649884364e-01,4.216782220722032015e+00
1.485772869898807969e+00,4.966338306402839464e+00
1.230412684638798604e+00,8.767555405438404392e+00
-2.474194988406656637e-01,-6.691045130507830230e+00
-1.827495045074380320e+00,-7.519629211800390678e+00
-1.034598800818247871e-01,1.006231321277346380e+00
1.895043258729837587e+00,4.343867883067090929e+00
2.172345404524412549e-01,8.220082386683328579e+00
7.570161473032925858e-01,-1.762495863020143494e+00
6.261054673220198263e-02,2.896611623558901893e+00
3.130687016102213227e-01,-5.650676031563661716e+00
-6.755967221399199474e-01,3.554882185365305425e+00
-7.786627667107482997e-01,-2.233691528336632981e+00
6.227367841902798906e-01,-2.125696316720395274e+00
-1.596560780953807157e+00,2.535384726102344555e+00
6.286072229114814114e-01,6.103325518742463984e+00
2.381774264371014638e-01,-1.561046584210069454e+01
-9.533764990267045158e-01,2.253121589401951397e+00
-1.332775805499717192e+00,1.712156383684603211e+00
3.682895014490938923e-02,-1.860125515462949153e+01
1.068428244447353404e+00,2.258682727705949134e+00
-8.675956804911670872e-01,-4.281409751223915983e+00
-1.861246733697424993e+00,8.215322821690939747e+00
-1.171747707682836870e+00,-8.832332310749213988e+00
1.086774810994117768e+00,7.801565881262520818e+00
6.522289190724475105e-01,2.986110649114176674e+00
-2.162852436523836630e-01,-2.146440292674361316e+00
-3.690689003733833018e-01,5.980715797349572149e+00
-2.525728689572543928e+00,1.110188622561257610e+00
6.826202232955671523e-01,4.895341055674998998e+00
-6.347762929450770919e-01,-1.096101408893795970e+01
2.028564870379725882e+00,1.031321569579900732e+00
-1.545089742813170020e+00,-6.574417481529509999e+00
-1.033499006136414211e+00,-9.848271691744647782e+00
1.431868164269919363e+00,5.014397673082811480e+00
7.718652673171297884e-01,5.552115843734167555e+00
-3.172808137938309403e-01,-4.679985452856775474e+00
-1.395982546087434661e+00,-7.017724783301664715e+00
-5.043764933112165894e-01,-8.381996353420118950e+00
-3.356740930526578293e-01,6.362640730212670848e-02
-1.437911661457872969e-01,-9.453491287530666476e-01
-1.589407658529686440e-03,7.747753484546947789e+00
6.005766480396103058e-01,4.685797825054540233e+00
1.569873292674343890e-01,1.076372620466431584e+01
4.693098303537832083e-01,-2.377411160633500664e+00
1.545809518238850933e+00,-2.921572939626462251e+00
1.146227359074088126e+00,-7.236090190865190230e+00
-2.084393281034088441e-01,3.182293409204855372e+00
-4.017734801199791539e-01,-3.845025769609645483e+00
2.404145129783295809e-01,7.598995901640080319e+00
-4.672948933649794800e-01,1.125868316845915373e+00
4.191808448978928126e-01,-5.265746391545806482e+00
1.147652938955121105e+00,5.884761824190739787e+00
-1.291387459911555124e+00,-4.638906760532964801e-01
6.928554765197902920e-01,-3.021861642704881667e+00
8.022111432470709902e-01,3.876758401053280512e+00
-5.389787543468196329e-01,3.412282855128850656e+00
-6.320278060003761134e-01,7.414201281297707169e+00
-2.576859122473476593e-01,-6.720538026549802701e+00
2.820607895845827495e-01,-2.954590205014955728e+00
1.456014939014712295e-01,-4.999893196114355010e-02
1.797977708856400292e-01,8.332272106502008668e+00
9.999900000000000000e+04,8.233342553193008229e+00
