5.784890915796969679e-01,4.248759452935869874e+00
-4.622734130264180563e-01,1.580633263874537398e-01
-7.016523102943699186e-01,-4.989341752422685516e+00
-3.646250621418837268e-01,1.308777792897704018e+01
-2.744540091975724572e-01,-1.196597976519645101e+01
9.694118524032052653e-02,-1.426604171893419171e+01
-9.554049549173104783e-01,1.397300034465428986e+01
4.518661673007288299e-02,-4.502837791243120336e+00
7.575834208289822236e-02,7.186559295602222619e+00
9.544964993797026009e-01,4.158059661671558160e+00
-8.200362145405302172e-01,2.232274288949880781e+00
2.970800138696908510e-01,-1.886366827243076916e+00
9.972182439580544733e-01,1.406373360975021924e+01
-4.689785103193366278e-01,-9.814965797211165466e+00
-1.296928605080806540e-01,4.165847653568752307e+00
6.027811451748240623e-01,8.224000816984696982e+00
-8.498944534259768036e-01,7.128588702094372564e+00
1.541106107780941370e+00,4.695765601236390197e+00
-1.250244653551320084e+00,1.791131819921161217e+00
-4.587438556225206798e-01,-3.374099188480629952e+00
2.778706842494268470e-01,2.077737271613056880e+00
-7.832609379974735109e-02,1.431591721299542819e+00
-2.450952908555213416e-01,-1.762778488861604043e+00
1.293304533230406284e+00,8.318074242704595278e+00
9.491470947085440812e-01,1.442868326487143449e+01
9.397347793002081007e-02,-6.126002158129335129e+00
1.374025020395471364e+00,4.123955683228931468e-01
1.453169082238150001e+00,1.485697624232469671e+01
-1.682794213827410790e+00,-1.465695069868156786e+01
1.120519136600911736e+00,4.012385062298081451e+00
2.014349192211443706e-01,1.398887069597744004e+00
-1.004956698477930566e+00,1.780705302059766293e+00
-7.027681126283298330e-01,4.149118669190865027e+00
5.776991585628904469e-01,3.121787981575328441e+00
6.876821176923079149e-01,-2.273237814634713416e+00
-2.277978149904703820e+00,-1.361728055401706428e+01
6.329955583455381118e-01,-1.970536233573820351e+00
1.362677939341794264e-01,7.429121804676769969e+00
4.415654135119725932e-01,-5.090174254755995165e+00
1.191840419827687070e+00,3.359019507561219697e+00
-3.511277981421487282e-01,-1.628335090082661862e+00
-3.898698973300022685e-01,-1.078173013751397624e+00
4.542553398137960108e-01,1.130468240736381969e+00
-6.567095691354797315e-01,-1.694647169830021838e+01
1.995247405965986653e-01,1.004439581615128141e+01
1.004862078194316971e-01,-9.639167358412743525e+00
4.106916597918726652e-01,-2.765592626635220874e+00
-1.584992754036921525e+00,4.097047239144617770e+00
5.377361474682335052e-01,-3.718554019908857367e+00
4.948408941601047800e-02,-4.793938930614499938e+00
1.622814412509454129e+00,3.856903511870527268e+00
7.932000603137501216e-01,7.629450368385750636e+00
-1.573687211778080686e+00,2.634653986510950840e-01
1.190316746960790040e+00,1.909546249394228568e+00
1.735892620067764680e+00,-3.979313251689765352e+00
7.918171016229094139e-01,1.157578461131361003e+01
3.934991012899008989e-01,-1.350494956386825685e+01
-7.563357370419687697e-01,-6.272403306724553040e+00
-3.063717183335475103e-02,3.317675858492336260e+00
4.369004148598326087e-01,-3.539186918174986318e-01
-1.788726796206571601e+00,1.608197988597808248e+01
-4.366030093947759760e-01,-3.147788030076779098e+00
-1.837262011590809485e-01,4.653850328509621548e+00
-9.746085440450159565e-01,-3.282491785280247321e+00
-1.082378820830245114e-01,6.528015164083555533e+00
2.563457478836578041e+00,-8.432532129000551713e-01
-1.107300205365059798e+00,-1.868818065912063009e+00
5.579662139609328220e-01,6.835332253860774365e+00
-1.261043506808798842e+00,-5.664309478322635982e+00
-1.234655448217648166e+00,-5.561808424202838275e+00
-7.432584283101597578e-01,-1.898775557303745032e+01
-1.069520762761723837e-01,1.301421894899012166e+01
6.030478908286172057e-01,-2.544649466357611356e+00
1.298309641367561662e+00,4.863160640850299643e+00
1.030898970102897882e+00,-7.429360329260889628e+00
-1.628736139959036544e+00,1.221073214007395968e+01
1.024336919777701915e+00,-7.888591863197519594e+00
1.203882119884666535e+00,-8.647474600294254188e+00
5.180676194412477953e-01,-1.429951901633805367e+00
5.025938303805453922e-01,-6.265650845386042667e-01
5.689601242699570127e-01,-4.759946084917558551e+00
1.840323904071569983e+00,-9.559303953996840519e+00
5.856441598271773241e-01,-1.416470323848527668e-01
5.495005049262563501e-01,4.382021058034566430e+00
-2.313032741625659361e-01,-3.129294555117695165e+00
-1.959834376925836119e-01,1.633157148565807404e+00
-5.091199045467922901e-02,-1.365425130656483521e+00
-1.173469548991501465e+00,1.263380780798789971e+01
7.181958459578566822e-01,-1.068755686228805146e+01
-8.935934037491988224e-01,3.919765239723887795e+00
-6.442224225429723505e-01,1.151213935976391767e-03
-3.624018476733215643e-01,-1.869077979713115178e+00
-4.334786813355073209e-01,6.417534096762138596e+00
-1.228378834318328394e+00,7.092764281343666433e+00
2.269235667039692927e+00,-3.892361269742773189e+00
4.080278085269935517e-01,-2.949496994631645719e-01
-1.113555724226646282e+00,-3.682966871297408851e+00
8.149727836168375594e-01,8.457977426819924816e+00
1.172522214788887629e+00,-1.115644813509595501e+01
9.999900000000000000e+04,-1.021835355094040132e+01
