-1.305925347274914161e+00,-5.909459342883284227e-01,1.152843827742947136e+00,-1.075939573918924141e+00,-2.760853541633827568e+00,4.987753130891030007e-01,1.754469045867103505e+00,2.707212956824267547e-01,1.244900923068179011e-01
-2.456163769661388052e-01,-8.691224361606901816e-01,-6.452188210920229983e-01,-1.397545707203113219e+00,-1.555048406014484907e+00,2.126255010837928783e+00,-6.828170631315699790e-02,-9.461972663255562299e-01,9.504175575178798185e-01
-1.737757094283989501e+00,4.078391587252626627e-01,-3.144020964583613686e-01,-1.248065080963782769e+00,-4.356892486855511448e-01,4.471536757432170717e-01,1.222529723269131674e+00,-3.555166199678005956e-01,5.554886929518734195e-01
-4.064857704900482482e-01,1.622199384056077776e+00,2.034920274547231678e+00,-1.240036338137135097e+00,-5.828019481846771210e-01,1.168078959521002602e+00,1.071968645127594044e+00,1.029379809184754802e+00,4.652218193333926277e-01
5.915473183857211659e-03,1.402635592322595937e+00,1.728667271877442291e+00,-1.211319626637610725e+00,6.382086309066179464e-01,2.279682220090593348e-01,1.469429063854904349e+00,9.933754423890729379e-01,1.118678950915095172e+00
-2.482039679270515165e-01,-8.308353444022598122e-01,-1.712381764916808824e-01,-2.036367336008715334e+00,-1.605582383298984617e+00,2.593780256413274476e-01,5.739995995146810470e-01,1.058216441170127808e+00,2.330871895715437514e+00
-7.018312036577223356e-01,6.599716060852200972e-01,-3.945117238810089688e-01,-7.438675233459230984e-01,-1.613750295343171715e+00,1.908366173355838358e+00,-1.183959871176776479e+00,1.362665157423536444e+00,-4.316000494161844614e-01
-9.246992098798290094e-01,1.929476023190092038e+00,8.078434190162218087e-01,-2.571251777416674766e+00,-7.095458125844000818e-03,7.495350526324828788e-01,-1.449622819892062875e+00,-2.106058179114899120e-01,-4.309924571902884471e-02
-1.623174513982486022e+00,2.866248055586008703e-01,-8.961989855319907328e-01,-8.285299443504696715e-01,-2.737504330115877238e+00,-5.604113292435380922e-02,1.454066575310678067e+00,2.542751509053925218e+00,3.482221755194487289e-01
4.740448452881855790e-01,-1.643168567860311402e-01,3.762727072159653963e-01,-1.751499605557011563e+00,-1.554348825995313099e+00,5.130157603322790250e-01,1.865748496591681516e-01,8.299802890020737678e-01,-1.940819966758970505e+00
-8.776936978229795683e-01,1.967917186194330093e+00,2.009918886461966370e+00,-1.266006734574022241e-01,-1.705594725629769215e+00,7.971141618188133382e-01,-9.274690940038197162e-01,-9.644642140986670054e-01,1.386852564805417520e+00
-1.265323372237710631e+00,6.828973147276977684e-01,4.325722512048858492e-01,-1.776231679622715109e-01,-2.013888887899824010e+00,-1.345490739990234941e-01,-1.182715642912889331e+00,-5.752759073797906186e-01,-4.347393487131576695e-01
-1.619977740194390003e+00,8.748691772275170031e-01,4.731918439405442545e-01,-1.303208673055937350e+00,-2.066142340811540912e+00,6.996177743484474076e-01,-1.933203903217436181e+00,-1.260143222700330634e-01,-4.627675891863283208e-01
2.652561605139881484e-01,-1.294437155188840283e+00,-5.422891916323530070e-03,3.490937612528275391e-01,-1.070108187170943914e+00,-8.679676858625506863e-02,9.654815432337219283e-01,7.606665643392795939e-02,1.504976078031197428e-01
-1.046321303614481391e+00,8.439139560413877472e-01,8.848885555039276429e-01,-1.240100088461392192e+00,-5.829371711732922456e-01,1.234017006282297491e+00,-5.931548183175965328e-01,6.121358893864042860e-01,4.272938670118193727e-01
-2.584533303312175789e+00,1.838237347347101425e-01,5.250704677941377962e-01,-1.027613821786935500e+00,1.863960353505857981e-01,3.698668090021361432e-01,3.595318404870050943e-01,5.596064125083534124e-01,1.591447266457472809e+00
