1.888638145310681749e+00,-2.099758613991788980e+00,-7.847003491059344471e-01,3.201031784019196524e-01,4.768237807657232930e-02
-8.030923278058299530e-01,-1.615636914551279446e-01,4.527063898342502668e-01,-6.389972595360092766e-01,1.609787693249595364e+00
1.022910364862907429e+00,-1.449916181842704432e+00,1.562881335651615244e-01,1.072978915752989870e+00,1.719811984372104918e-01
-4.919926430527616912e-01,-1.021319783060461006e+00,1.002933604832396908e+00,4.533116929001907991e-01,-6.238698874734451838e-01
9.196765035277293387e-01,-1.387350036323560243e-01,8.511863766976732748e-01,-3.626789362417320861e-01,-1.688950900787034581e-01
-6.231524090815921957e-01,-1.534376927198611407e+00,1.517534370384057141e+00,9.832111817308624158e-01,-5.070722074123795720e-02
6.860998642266541436e-01,-1.532914357209019585e+00,-6.648501424876759325e-01,3.149370207506142494e-01,-7.279851663201390988e-01
5.589105369862051864e-01,-7.940132923491349803e-01,-1.691783441482264561e+00,1.029527554651101573e+00,-6.427736429457553413e-01
-1.588845598304069462e+00,-1.490997282087868747e+00,-1.496154202952362455e+00,-1.281460389633389263e-01,-1.428603614612412587e+00
6.412672629020857995e-01,-3.086362639661182072e+00,1.113194407513780071e-01,-2.379507569877731266e-01,-2.575423375556476491e-01
1.434599587539527654e+00,-2.964787416837876277e-01,-1.738115597749706476e-02,1.059669545911466670e+00,-6.791429241290197760e-01
-8.068022713956174430e-01,-3.170027459797426062e+00,-1.621083197452790836e+00,-1.547894476158793164e+00,7.208610539055237965e-02
-4.545945635900633386e-01,-1.946284441481276328e+00,-4.706593503245106724e-01,1.288394073659422823e+00,-1.406165018382033338e+00
-2.273517437610558023e+00,-1.835650390016076994e+00,6.118068686857366378e-01,5.681339043029048907e-02,-3.430493317809971687e-01
-1.552413878401459613e-01,-4.125749478856596264e-01,-1.345696329438289540e-02,4.164692032739818472e-01,-5.560159660319680119e-01
-1.620006689525373411e-01,-6.118163714955220378e-01,-3.383068706457220687e-01,1.388591390493317368e+00,-9.024405932318216861e-01
5.679402496496878117e-01,1.233508309270348713e+00,-6.081844178054269801e-01,-1.292360151576910976e+00,2.824883632028161173e-01
1.620570116192612042e+00,-2.114324008978646585e+00,-1.611503122605409510e+00,-2.897787773125479749e-01,-9.817066310885477209e-01
2.392591296432168835e-01,9.831222868313065355e-01,1.201833863083573428e+00,1.478204522785689479e+00,-8.360103505454000716e-01
-7.833665443786697047e-01,-1.469953176517310167e+00,-6.017560957745823336e-01,1.566448137623553727e+00,1.132236643120741793e+00
-7.810160280737720173e-01,-1.449602070847243906e+00,-4.769063968309259494e-01,-1.269519918630247268e+00,-1.181695598387285440e+00
3.237750239475974956e-01,-1.602001007883196326e+00,4.856588973566573486e-01,2.770031057478317127e-02,-4.890783327825898863e-01
-3.005732005659008665e-01,-6.251164347269722033e-02,-1.079913180640764470e+00,-8.094601194882431461e-01,-1.971161106924889383e-01
3.594150113512762368e-01,-8.042054234001119184e-01,1.625454203269760534e-01,-5.055639871801252960e-01,6.157586059222293073e-01
-1.064762180206529352e-01,-2.050067228498859251e+00,5.160116982221948367e-01,-7.567158652971903710e-01,7.092270230842101508e-01
-5.719482820423437142e-01,-1.185865395131081801e+00,-3.430916088772957284e-01,1.873131887883942470e+00,-1.587376740520517471e+00
-1.494994310595699760e-01,3.568744482979626653e-01,6.931641745187413495e-01,-4.584607452918498804e-02,-7.030474720211679074e-01
-6.749362328496361085e-01,-1.927988389906498234e+00,-1.107171148295270413e+00,-4.007531225651135287e-01,1.273930857153796614e-01
-1.085904868442361115e-01,-7.447761869284319491e-01,-1.210124783705033069e+00,-5.326127247095117090e-01,-2.007411080101212109e-01
-1.605671560341778159e+00,-5.357198425430746980e-01,7.188359654367197926e-01,4.737719023961248221e-01,9.644048237986702077e-03
