-1.696328928832074201e+00,1.604693607243860010e-01,1.839717419608192017e+00,4.463848439970233839e-01,7.404451073593879551e-01,1.342805268891891890e+00,-1.397529867191421138e+00,-2.062215703441685477e-01
-2.571955018244519664e+00,7.446636013850477243e-01,-4.625281513303139969e-01,4.120184326083725646e-01,1.051684095644251471e+00,-1.783932357389367507e+00,-1.232820268440059319e+00,-1.390783448837561220e+00
3.107549308211801087e-01,1.755851047334423320e+00,-1.879961501375057686e+00,-2.122943024708721094e+00,1.303571833409730818e+00,2.596468865567253675e-02,-4.133872190613863129e-02,-2.614088478352823985e-01
-3.273260983162148419e-01,2.434440686070785675e-01,-1.186641410016877396e+00,-6.408246825967739424e-01,2.047489900430116805e+00,2.531753663195097648e+00,-1.781925865357512073e+00,-1.587176066120851159e+00
6.847973678545038467e-01,-1.507665686760668589e+00,-1.893491380232330101e+00,-4.622505539327486090e-01,1.713788344868696356e+00,-3.496226781379577209e-02,-1.131332475483475264e+00,-5.618246788604973618e-01
1.487712740317110427e+00,-1.242875372560185321e+00,-4.427748357463822115e-01,-2.554395174438508498e-01,-1.999648669008446955e-02,3.501429905469749526e-01,-1.463663578242599073e+00,-6.232621802509552555e-01
-5.104073405042941491e-02,-4.729091812088827007e-01,2.531244545754072206e-01,7.896332720336891597e-01,1.875989997752357974e+00,1.453548363437228375e+00,-7.850300803740160038e-01,6.497838352259761585e-01
-1.323221132527371058e+00,-1.435260524407059313e-01,-5.272041698879110783e-01,1.879530016233686540e+00,2.028106680855918498e+00,2.411423300410724391e+00,1.000830595233009435e+00,1.664223445278202318e-01
-6.440621111111415331e-01,1.581429012821837787e+00,-3.649794780465248634e-01,3.135804706985210744e-01,4.579137297420967645e-01,9.247577340710120275e-01,-1.142340904029870208e+00,-6.442399949570591922e-01
-1.559883937309570756e-01,1.052492447057639779e+00,-4.486447811469675973e-01,1.502217535379404945e+00,-1.261716593481021498e-01,3.774741347113563794e-01,-1.209691957085907932e+00,1.082385629033282726e+00
-4.765809177236372540e-01,2.736019408114928053e-01,-1.564350513118662578e+00,1.917254003746304836e-02,2.782024790455766561e-01,-1.489999261112332718e+00,-1.273353375481262484e+00,4.859123665558733318e-01
-7.303749161986755611e-01,-4.019658524549659662e-01,-2.443363349030053033e+00,8.554520856833315312e-01,2.673568274441274539e+00,1.272722339882750298e+00,-1.291949099635654630e+00,2.645335911417897590e-01
-1.405711461215950253e+00,6.242462186992185913e-01,-1.218259533064365074e+00,4.235517149075688215e-01,1.769373911999656768e+00,3.380423515396072665e-01,-2.593950122589536278e+00,-1.242908783469023781e+00
5.488432603145063648e-01,1.276334706023347199e+00,-1.728353758972315024e+00,9.381362121350686478e-02,8.381360493177464344e-01,-1.050127552364081396e+00,-4.899136574004032130e-01,3.551260530868632914e-01
-6.876303081554939745e-01,5.976289078625864892e-01,7.941657646244681956e-02,2.531320318941525649e-01,1.709549110178895770e+00,-1.503182359745182550e+00,5.423076830598931863e-01,1.393046259230267259e-01
-1.451471029187947792e+00,1.578880229601886676e+00,-7.827202363920360284e-01,-1.515231957365986148e-01,-7.950301784427908913e-01,9.085488701361584818e-01,-5.755044022144684135e-02,-1.514914664589118720e+00
1.486780128522961819e+00,1.755481278069834228e-01,-1.894552459099517083e+00,-9.175607483642156392e-01,1.538060313370672949e+00,-2.870021342822913213e-01,-1.934029378517954312e+00,-1.098208435483444489e+00
-5.693309956902962155e-01,-6.793177453035783575e-01,-7.152887072118305767e-01,5.395111670332288778e-01,5.208129220305279805e-02,-8.880975091140727029e-01,2.875396458035099911e-01,4.996199006982144919e-01
6.841691141569494761e-02,1.790322915588736796e-01,2.459809873175198280e-01,2.354540880649452772e-01,-1.164723013816915120e-01,1.433777501164837487e+00,-1.655982438119080857e+00,1.308430270868032874e-01
-1.012795939714340010e+00,4.787496760088181258e-01,-7.484183735127218906e-01,-8.303259330838139718e-01,9.709816242307074408e-01,-2.345564986168909571e-01,-4.250126200999969073e-01,-1.157042205182083894e+00
2.041816156229093737e-01,-1.844232143168784699e-01,-2.372524478097673750e+00,6.501319788501130903e-01,-5.231802057420895657e-01,1.117082776016892431e+00,4.562869663180357804e-02,-1.268414625872989365e+00
-9.953954442741219655e-01,-1.892843584615426344e+00,-8.461007351201266236e-02,-1.694284080913424084e-01,6.577861908872536523e-01,-5.555635294182420525e-01,9.811427114886746015e-01,-1.198988759255079639e-01
-3.291003570634772890e-01,6.592848199626089034e-01,-5.561431574281061607e-02,1.073829248187609942e+00,-3.825039461061217061e-01,-6.303767535606580319e-01,-7.870014904534931022e-01,-1.522407204905119826e+00
-1.030751485236901299e+00,1.595305215516149344e+00,-6.351203037255382933e-01,3.738749312333386476e-01,1.211818051332310908e+00,-2.507662986763461652e-02,-2.374847503845790797e+00,-2.043028721404119619e+00
-5.290069870550062614e-02,2.224898225286895959e-01,-1.411203873590634483e+00,1.415811418659972676e-01,6.353695390305850177e-01,4.543169035439960091e-01,-3.953526004735197219e-02,-3.446158318213582983e-01
8.635159265804674966e-01,7.807759686736497340e-01,-1.327362965796366145e+00,-1.541053555086423499e-01,1.923539829197353779e+00,1.505144387127984595e-01,-4.285446381773031499e-01,-3.763096895545506859e-01
-9.751801917198402725e-01,2.181838247877823100e+00,-7.793421150341408588e-01,1.100275908198134367e+00,-1.286610895489774808e+00,2.460784769780779424e+00,-2.080281717764782989e+00,8.494878960839796767e-02
-9.432177267268163634e-01,-7.255183243749807609e-01,1.119591423614188397e+00,-1.548150225978007777e+00,4.338981408339339652e-01,-2.828990995060273184e-01,4.489489751957089769e-01,-2.157441177961583634e+00
-2.803999270188558546e-01,1.522597188729499784e+00,-1.873725364568895602e-01,8.966043261860260349e-01,1.585251337626057744e+00,8.906672163363127392e-02,-2.639977575942261900e+00,-2.139728850413142591e-01
-5.020148468544398668e-01,1.084464327338796608e+00,-8.756742614644614786e-01,-1.272090000237300789e+00,2.262874447635961239e+00,-8.399574224741324091e-01,-4.684583268729506922e-01,1.133518667603696795e+00
