-2.067672821572119179e+00,-5.962656413319024074e-01,7.056472857746380889e-01,6.814695588208230514e-01,1.777329559183943530e+00
-1.409946923915431638e-01,4.623221911445032917e-01,-1.808792020429890846e+00,1.891428639049814509e+00,-2.995987552918100150e-02
1.477143678450553166e-01,-3.766003307373672060e-01,5.380430467341801304e-01,-6.788133561844826858e-01,9.756990580482761688e-01
-5.387189521933035685e-01,-1.412921839141918934e+00,-4.710197601840966364e-01,-1.343442530268969648e+00,1.607200998462567254e+00
-1.271518111070667034e+00,-5.840036072999225114e-01,-1.738222374691629657e+00,-6.104871795110782262e-01,2.292723019671175422e+00
-1.713804111190940560e+00,1.204997512612874244e+00,-3.894761518711026271e-02,2.835324075239499919e+00,4.799862720164802532e-01
-1.542259000543509728e+00,9.082683758030467569e-01,1.456268383891341500e+00,5.292560740218257287e-01,9.433169109962202814e-01
-1.261378382979275070e+00,-8.623050317757068317e-01,-3.192081397427415368e-01,5.562730020938682074e-01,-7.056936782627802884e-01
-1.824629531864671250e+00,4.896218181223228882e-02,-9.615224368964453427e-02,1.614019464851003782e+00,2.045985445017969528e+00
-1.329187068882558442e+00,-9.332405692640919348e-01,-9.000262389526216822e-01,4.503523113894845609e-01,1.627585119497546362e+00
-2.433439390642546662e-01,-3.968841337742600173e-01,-4.737458259344659028e-01,1.621324629876800927e+00,5.787058721645298442e-01
-1.467517887340195060e+00,-4.278670318088927949e-01,2.967388444462413233e-01,1.066832889946760510e+00,1.471542974273022386e+00
5.178924217685239029e-01,6.928214635721029468e-01,8.428795139360307775e-01,8.171008787644798987e-01,1.455294336437710001e+00
-5.002873832491505635e-01,2.042531601083128479e+00,-6.153778587689062718e-01,1.942361282249040144e+00,1.595153017947270602e+00
-1.459295884449463454e+00,5.450257144058891917e-02,-1.375044426282301391e-02,1.870140673182320246e+00,4.086370901263519650e-01
-8.746898359582109261e-01,-6.897904674486107224e-01,-3.237133654552507567e-01,5.916142644412314411e-01,4.910710737922082125e-01
1.161756749396647415e+00,-7.648084894048102766e-01,2.889476488698574652e-01,3.150976646001846238e-01,3.097936458619059419e-01
4.593325425124603623e-01,2.562125108425469810e-02,-1.208703679902212169e+00,5.172632645287723596e-01,-2.807164676873452613e-01
7.124417263744733386e-01,1.255767180557428420e+00,-4.093990231677191449e-02,6.162971379926102111e-01,1.263253413813814063e+00
-1.751914327204900923e-01,7.493171816560487697e-01,2.937068033472005624e-01,1.916946662360127229e+00,-8.740309239484318482e-01
-1.135871516765962319e+00,-3.593305649648202427e-01,3.800527200157920449e-01,1.043124563625083878e+00,6.997895569511969338e-02
-7.784020337149787361e-01,-7.438183862804300661e-01,8.157050558371412574e-01,1.487461252119263388e+00,-5.667715509821631414e-01
-1.797119352491838962e+00,5.464836389323102228e-02,-1.386793097234056971e+00,4.867898366453452530e-01,1.497490249686887820e+00
-1.003146188632773494e+00,-3.033240773831978876e-01,-7.869549495946411843e-01,5.918025866411952274e-01,3.638843035419554894e+00
-2.256126517315911073e+00,-4.743344169620818951e-01,9.893427831059609101e-02,-5.679615073276766957e-02,4.226273615339620759e-01
-5.733747533497761673e-01,-2.727568643564817208e-01,8.516526933622641238e-01,1.692222355173531145e+00,9.105994771859324821e-01
-2.129199502432082447e+00,7.267363536950490754e-01,2.049019498104487358e-01,2.855039650752068336e+00,9.412696028084946986e-01
-9.507300970907239801e-01,-2.851209191833587453e-01,-1.066720551035321485e+00,3.809072203893013597e-01,6.388788743908380141e-01
-1.140078631627114980e+00,7.493848313375865988e-01,1.001109874076127060e+00,1.564185525462937765e+00,5.213106108818842399e-01
-5.638717813219842334e-01,-9.698542139237584792e-01,-8.352437901183666913e-01,9.813465386025226334e-01,6.535814954935116328e-01
