-1.049813099524506077e+00,8.177832287311984638e-01,-1.540520912684214316e+00,-8.161819070720344182e-01,-1.616857868270721088e+00,4.272157946697814346e-01,1.541797969565926074e+00,1.073223383144137344e+00,-4.537014986112347659e-01
9.603525446990415215e-01,-4.078193400048806261e-01,3.750803725350748685e-03,1.683277862955139037e+00,1.936591883712664997e-01,-6.089295663400848824e-01,-1.144675684892489942e-01,1.291591136087674618e+00,-2.465177586248756825e-01
-1.811975964832302388e+00,4.141753198468503538e-01,8.768060020319503600e-01,2.112812513567615458e+00,1.084880617470133091e-01,2.046542497102536995e-01,1.582949427006572485e+00,5.882888361103967290e-01,-3.416495755165265824e-01
-1.387691072747986976e+00,2.668806272297215565e-01,2.448201574353412457e-01,-1.348313679960045364e-01,-1.933000480349699735e-01,-2.939901671551108819e+00,2.547989377329652472e-01,1.219748760698546874e-01,-8.032351775287950302e-01
9.935767129386479102e-01,-9.636572395186253637e-01,-4.492551595981332246e-01,-2.895870271572646981e-01,-4.937325322287138829e-01,-2.097691382363783941e+00,-4.252283160536443063e-01,1.404917091856778599e+00,1.366856650670021045e+00
-8.102969140938487413e-01,-1.234118335806050348e+00,-8.541302228353206960e-01,3.983746907319629105e-01,-1.744619438805433687e+00,-1.187015587808045947e+00,7.361393329762242477e-01,1.304975731564843366e+00,8.116848860513281583e-03
-1.562256759051618316e+00,2.698295115420463297e+00,-2.508809877708083391e+00,1.380135377293603360e+00,1.317091725851378570e+00,-1.216026347652378936e+00,9.701452173321262196e-01,9.867409445641570631e-01,5.000783533418733384e-01
-8.906892259704611847e-01,1.446318985825585823e+00,-1.576884722512442494e+00,8.558047504422642282e-01,-1.218146065553110891e+00,-9.102827437447157388e-01,-4.057946591941115067e-01,2.074243484299059581e+00,-1.306831275167762152e-01
3.865624801214661010e-01,6.071002662927539317e-01,7.343464828675005940e-02,-2.605765933318312522e-01,-4.919236804174102473e-01,-2.152531596685934190e+00,7.565641914741672025e-01,1.205488853644609559e+00,5.797959062248607687e-01
2.814487362468471865e-01,1.495396537930288261e+00,-1.611403303405820608e+00,1.514984542862411576e+00,-1.280291205880834671e-02,-1.413506827648390640e+00,1.436909641774835045e+00,6.865391362914461393e-01,8.028900885681371502e-01
