1.542799069725897754e+00,3.334450046096600895e-01,-2.081424422800061791e+00,1.341439714325835642e+00,-1.396888242174640471e+00,9.205744838999219137e-01,6.888540256251096672e-02,-1.749622327078353301e+00,-2.180609349489996962e-01
8.333334284143785187e-01,-1.000836569661887054e+00,7.851900541465677286e-01,9.974496152347411826e-02,4.919199696918705178e-01,-1.809291345546041985e+00,2.011782221933443360e+00,1.031826895775892261e+00,2.205022094543172884e+00
-5.075579757067072428e-02,3.348079875097392799e-01,-7.633192271744562163e-01,9.091371813693032156e-01,4.087352616895935098e-01,-1.669584671841864321e+00,-2.432463715285979156e+00,-1.824324944379290159e+00,2.618727434493004047e+00
-1.295538831804524893e+00,-1.498664170573972942e+00,1.614161529824506003e+00,5.885167139054452434e-01,1.224924209321924140e+00,-1.996374910709181494e+00,-4.922904927699145450e-02,1.115458672360098324e+00,-1.105164506809281466e+00
-7.787580899818858926e-01,-1.278957587014765362e+00,-1.219151584446655834e+00,7.903870096899018316e-01,-1.092214599180628021e+00,-2.942491831219473664e-02,-8.716988401927661112e-01,8.435722143452455413e-01,2.712872577527469797e-01
-1.325385554310516967e-01,-2.963574639667736488e-01,5.117461729567797102e-01,4.309913809496725423e-01,1.805654634200755115e+00,2.986509468872229345e-01,7.852321886498669912e-01,-8.316053603725130916e-01,1.025029786089902917e+00
-1.742725716889183540e-01,-6.731002612509584537e-03,1.920826143885241644e+00,-9.841012951716310297e-01,1.743082747858231141e-01,-3.424121548539972304e-01,-3.993619796763070440e-01,-1.829790925359464915e-01,1.698041070585972534e+00
-8.938146992720594763e-01,-1.992140957156190550e+00,-2.058806541719484517e-01,-3.140629832354417950e-01,1.644484703944361081e-01,-1.374334773279625610e+00,-2.235796787111729300e-01,2.034630835381812552e+00,1.958949845506269716e+00
1.990266935881757071e-02,-9.911378918005098182e-02,-7.143849779387745347e-01,-2.026223364347200517e-01,1.780745171170038610e+00,-3.528999961195004031e-01,1.751025338719638391e-01,-5.092150942226220112e-02,2.283876010370647691e+00
-6.427687847106129393e-01,-3.484037952540986471e-01,4.761577274290699213e-01,7.090294519053843558e-01,1.794883346121152190e+00,-1.006430341737093670e+00,-3.154323555681655122e+00,1.238078573891884249e-01,1.633132631436636506e-01
-6.006019395983412945e-01,-4.099872970499310321e-01,-8.693377253137930527e-01,5.222908911967527601e-01,1.770745473077009358e+00,-8.156298992243007362e-01,9.095815366814059555e-01,-5.575704736430259212e-01,-4.755913546771877165e-01
-3.244594890945348808e+00,-2.448889515649748549e+00,2.995536360556071642e+00,2.788037533766236087e-01,-3.066554878443583654e-02,-1.135366143596436839e+00,-1.244432701599745839e-02,-6.866850153942710699e-01,-1.497090524389875776e-01
-4.119679698692981784e-01,-2.354531019593562036e-01,4.993932205243123423e-01,6.816717556853618687e-01,2.915711605673803941e+00,-1.803117218050928283e+00,-1.209824177931833500e+00,-1.097380898704352070e+00,1.179074672731672546e+00
