-1.740799030294140293e+00,1.127836378136892304e+00,-5.105554036275395946e-01,1.872774927855695992e+00,-2.583653489664949898e-01,-1.575903484619622097e-01,-1.306712182245790999e+00
-2.080162415928040187e-01,1.002908643496724705e+00,-2.299077429479878809e-03,2.108715976950933602e+00,1.749461545913916893e+00,-1.217742506756950505e+00,3.895620877798718906e-01
6.485369184340012971e-01,2.619619290347340090e+00,-1.422791027420388543e+00,9.989028141026994323e-01,7.716527725205397648e-01,-9.583707903664483441e-01,-1.053549350567131615e+00
-2.995425465552685740e-01,1.085694492334202899e+00,-1.287033251241809007e+00,1.826325911824938641e-01,1.548891830676332848e+00,-3.974608414793053823e-01,-2.628042045508682811e-01
1.428758436900717133e+00,1.201549652013341740e-01,7.305111844194362991e-01,-1.271959415132936755e+00,-9.577412771375550804e-01,1.089209329824943451e+00,-4.879713947080631664e-01
-2.067658146786669482e-01,-6.401177122364685168e-01,-1.607184798439839968e+00,1.888821770492918439e+00,-1.127049309830266299e+00,7.056125208406147653e-01,2.868730059227442286e-02
1.314806978152321504e+00,8.614725117435797497e-01,-9.416729375329528917e-01,-3.980303110251059984e-01,5.776889311653949921e-01,-9.946623100865379374e-01,9.577980539302761720e-01
-1.518377925113292282e-01,1.615928809427893964e-01,-8.742329281938648888e-01,3.379604222930042035e+00,8.692615317796444918e-01,1.114227914584856149e+00,4.499429509577890229e-02
-2.553390694791050630e-01,2.733384275773261152e+00,2.830746367078895709e-01,-7.786684322943029368e-01,2.701315354829073589e-01,-2.901622368265630025e-01,-5.781212837756870560e-01
-3.349951181061561201e-01,7.366221036921548615e-01,-5.128640466154250621e-01,-1.660644148903998030e-01,1.943925838535254247e+00,1.024164499737275413e+00,-1.909245088804137902e+00
-1.305694575752793574e+00,1.577847414084697197e+00,-2.042752997489254874e+00,6.858735247521563494e-02,6.145270479240707573e-01,-8.812246767655940172e-01,-1.495355832854230682e+00
-1.203008271978023735e+00,-1.466895782741168830e-01,3.780266970167738272e-01,4.699831977715633879e-01,2.349768861297061751e+00,-3.773019563942832111e-01,-1.780113879125437171e+00
1.214777375333913056e-01,1.539258992165587703e+00,-1.385693666852987560e+00,7.548801021745781270e-01,1.919566948764513281e+00,1.118732038372511894e+00,3.614156349076935726e-01
1.301935544506274800e+00,1.924393231264179827e+00,-1.379210151990656330e+00,3.743302690065761218e-01,2.916834927916422404e-01,2.901574794845927507e-01,-2.262484700216148781e+00
-5.094994755337989290e-01,-1.346380734092442522e+00,-1.586329484434807258e+00,2.060980917220023301e+00,2.564319792698222522e-01,-1.462088635921535040e+00,-1.047659442985654499e-02
-6.858557988565628927e-01,-7.574098158590403251e-01,-1.884857660857753858e-01,4.234743360846698335e-01,1.504354293626629646e+00,1.538655009925966599e+00,-3.536892774976996834e-01
8.361348739180001211e-01,1.194405783838186741e+00,-1.425655295866178562e+00,-5.903997653344548180e-01,4.804200009821272266e-01,-1.487818871377045049e+00,5.409816053506585343e-01
-6.273809928568959693e-01,1.007763162843587468e+00,-2.026866060911174827e+00,2.160995105709321962e+00,2.194335964458456356e+00,5.677090148566721339e-01,1.229533828866002709e+00
4.545423237826232699e-01,2.228426269057325881e-01,-2.582055654368856423e+00,1.505515354798699690e+00,1.333274562301696387e+00,-3.566918991129808814e-01,4.494022674652613514e-01
2.019565088108707385e-02,-1.586191747057857926e-01,-9.045663159184580415e-01,1.502705742171535519e+00,7.124663452320989521e-01,-3.209494469721635435e-02,-1.771455295802598640e-02
6.220119239570609526e-01,-7.048400796811260527e-02,-9.235994167942259692e-01,1.540799927539642900e+00,-4.871053590602492100e-02,9.535894459591602867e-01,4.095303399393553923e-01
8.168761902177570366e-01,-1.572553045373348279e-01,-1.001270131580973555e-01,-1.271845309046666816e+00,9.373059482658341324e-02,2.121446564129051138e-01,-7.668580507249753708e-01
1.620649971698700176e+00,2.552135735139525186e-01,-6.009585304620894686e-01,5.089379820573012303e-01,2.019205129282511280e+00,-1.181357634777011167e+00,-2.062787571508570839e+00
-4.270685528429232214e-01,1.453610911840026221e+00,-9.631892826655074069e-01,1.536789290970042909e+00,1.143814607226758540e-01,8.109394665976314698e-02,2.261004193243152827e+00
-1.472872985062002593e+00,-1.118062191370083891e-02,-1.569391694782469093e+00,-5.665571372727027377e-01,6.542262525416755459e-01,6.592814947616820742e-01,-1.075795110986877301e+00
9.092751651967496684e-01,1.180981714595083387e+00,-1.269711434734910993e+00,2.193691176149553002e+00,-8.066074430256815475e-01,-5.090423167392603698e-01,8.759393260718533192e-01
6.262133340550295468e-01,-7.122662930344019205e-01,-1.009887334313432916e+00,3.815133141933978456e-01,1.028787818125310283e+00,3.257108065654773510e-01,2.049772743644070472e-01
1.189010398163537152e+00,5.730564007227918477e-01,-1.217419552461810994e+00,8.723979183638360668e-01,2.619670784044312306e+00,-1.713787525311321891e-01,-3.077781865533325556e-01
-3.755925585828825408e-01,9.599680617902683899e-01,-1.229353370272713963e+00,2.181082272105339115e+00,-2.348813503173134976e-01,1.395464027925510164e+00,7.738024971605428348e-01
2.457250572262000554e-01,-1.104881988631569945e+00,1.306197767121411335e+00,2.046331483936914442e+00,8.961001059818790582e-01,6.212329121244535290e-01,9.334233476170019639e-01
