6.096117393001325713e-01,-5.347311257798457174e-01,8.575322178899744685e-01,-8.303516532659097615e-01,1.180112830096586407e+00,-6.281076829736365053e-01
1.971296534126046440e+00,-4.221560665549286551e-01,1.104935679297175177e+00,-8.063948307018579120e-01,-9.998203826173128750e-01,-2.768352324992195967e-02
3.455264078911373105e-01,1.176381820835353809e+00,-7.486960379230510609e-01,-6.732265116620728129e-02,-4.843278608469447910e-02,6.735212754298552928e-02
-3.567346142504712603e-01,5.896656185751276702e-01,8.726488522292742411e-01,-1.059842559438297194e+00,1.731419226860034799e+00,5.352694558867716612e-01
-1.005533731824665322e+00,1.128488077476738738e+00,1.494081811555482142e+00,-9.033709644528815641e-01,-5.164357623994790814e-01,8.241068117179904950e-01
-8.672419392348296174e-02,4.199487889205743008e-01,5.460010566124160469e-01,-8.070026863701659225e-01,5.638191638540592798e-01,-7.455261798986716482e-01
-3.985295632623355733e-01,-3.838375800306370600e-02,4.567892118277831481e-01,-1.116927162574182120e+00,2.218530740034323934e+00,-1.233598855177054920e-01
-6.242357830768043847e-01,8.030515844444495732e-01,2.872164494103787713e-01,-4.672922095157927558e-01,3.380301484870794626e-01,-3.606766137783824488e-01
-6.692082822467543268e-02,1.345800260094092149e+00,7.887958196103689312e-01,9.762134760715639459e-01,1.638586049977732495e+00,9.152041240080779350e-01
1.438683718122557575e+00,7.136137046855807187e-01,4.774627275247189662e-01,6.025914124763005475e-01,1.022738087176672694e+00,2.227375281803770868e+00
2.229741342901843948e-01,1.886431988881679622e+00,-3.214325886077734062e-01,-1.507650012882507884e+00,7.269838769627572361e-01,6.160438355682718026e-01
2.401783345123415514e-01,1.997636771041315429e+00,2.053341714379121052e-01,-9.211656126375247222e-01,8.273402711286215183e-02,8.070251925380056424e-02
-8.538875816590749679e-01,1.691689567937368244e+00,1.409675325151748426e+00,-9.101171270159325033e-02,-8.186729064950575285e-01,2.383919113859874095e+00
3.005972975570922467e-01,1.320002105179502117e+00,5.662584284663685352e-01,-2.094556936608585329e-01,6.475069350937709967e-01,-1.477739295082386439e+00
4.405613836874409106e-01,5.079033188914690022e-01,2.407594688553143847e+00,1.176316569512652066e-01,-1.526398989716650778e-01,9.936540044238202363e-01
1.238974389041001656e+00,1.168428714116677813e+00,1.748668842541325263e+00,-3.704329972854495390e-01,9.873457903477685926e-01,-5.204527104438581020e-01
-1.619535859598109973e+00,3.389118232873484793e-01,-4.464649074742499391e-01,-9.283304444710268610e-01,-2.711491479558285622e-01,2.166601022320219005e+00
1.523679068606845766e+00,-3.415821138739127960e-01,1.439381787867682005e+00,-1.680321246447966432e+00,7.222298282135884984e-01,9.295381994594005270e-01
1.024091990184450296e+00,1.825389415473221977e-02,3.139016323126021524e-01,-7.404000045809341346e-01,9.428812638759771492e-01,1.062920149663653557e+00
-7.435107661140603064e-01,9.829681645634925635e-01,-1.036933151050667190e+00,-1.753266489989715904e+00,1.077821774204821059e+00,2.037808715673878002e+00
1.309480443018791851e+00,7.128155275184894224e-01,5.454694483173030406e-01,2.188981864265678867e-01,1.229488751828851756e+00,5.616909162144922973e-01
-4.723382499495001330e-01,8.111018029038035149e-01,1.307577607336203984e+00,-1.799648760850899309e+00,1.425628646787382658e+00,-3.526819333386819189e-01
2.326782654672862050e-01,1.187033036648475148e+00,-8.395677157455483375e-01,1.773024749449400028e+00,1.844723789853813134e+00,7.085580810408128594e-01
8.930640366616341419e-01,6.204865551528859768e-01,3.570970416126902913e-01,-1.118210263334911136e+00,1.903141522437606703e+00,1.330032118333331237e+00
1.238940208194126313e+00,1.797653266369058089e+00,6.869870557036938941e-01,-1.687782406016144376e+00,7.470082903178139055e-01,1.847155454750789016e-01
-1.636224439551659415e+00,1.709862526403954641e-01,-3.438696358970291800e-01,-6.951705774623677669e-01,2.153326508768509395e+00,-2.073129846370916241e+00
-1.174327666633527611e+00,1.277143394824283185e+00,1.120339725517600638e+00,-4.036842634648266648e-01,2.533882652488845810e-01,5.405936893408115340e-01
1.120185405411244783e+00,4.323906617176277445e-01,-4.746690934911593773e-01,-6.942840125911298177e-01,9.279086586635437728e-01,2.599210649232153614e+00
6.072287482526508295e-01,1.094553225728243984e+00,-1.016403110104860730e+00,-4.914851765799693739e-01,-3.757106355868138348e-01,-1.325304994062461050e+00
-1.578350253581999763e+00,1.334132881814474203e+00,6.702953950720633713e-01,-2.679285487861647219e+00,1.512170243713037543e+00,5.592728458465546781e-01
