-3.548300879567806709e-01,8.719575888337244285e-04,-1.304666943070248664e+00,-1.479161879088555454e+00,-3.044990269927017934e+00,1.596547158141661260e-01,-3.383544514791194668e-01,1.369723094427613974e+00
-1.600751265381628485e+00,2.724657578693441273e-01,-2.447215317125830403e-01,3.310046487137202398e+00,-3.340630859247287199e-01,1.445172923902677820e+00,3.505017604123402686e-01,2.859374911377360884e-01
6.629724864229666892e-01,-1.948736872661844810e-01,-1.054455008826120643e+00,8.976392056158114530e-01,-8.583996870256451750e-01,3.819781307497238654e-01,1.354607513002836994e+00,5.013275357037811908e-01
1.973139938536632165e+00,-5.033319442974544256e-01,-5.931504174296317045e-01,2.069070446378570516e+00,4.819222371561018292e-01,7.279805645433398142e-01,-1.369027011637363733e-01,1.543930997380544845e-01
1.236045910618515764e+00,-7.108396214784769018e-01,-1.334888928738531710e+00,6.656862427541683225e-01,1.545025729489399868e-01,2.610969033688700147e+00,-6.323274461548777925e-02,2.084202553769743393e-01
-1.007862822780399181e+00,-1.293778694391928497e+00,-3.614510932334057403e-01,5.007835214026415960e-01,3.348513567828190762e-01,1.439861496554651232e+00,-2.800736421823598610e-01,-5.459914487568942043e-01
-1.908680457202360348e+00,-7.044874278151921354e-01,-1.936642578597440600e+00,-9.268905185788949286e-01,9.906950599743247210e-02,6.006071752943001885e-01,1.612373732079416255e+00,1.935874957671599450e-01
-1.258756707082751447e+00,1.504782238400179883e+00,1.245100627322327513e-01,6.022750033552901616e-01,-1.289520460683487801e+00,1.739017604227492519e+00,8.113246733297070357e-01,-1.160590249014114228e+00
1.592675513566913503e+00,2.292858558969729232e-02,-1.179420707589603712e+00,1.798157515870699052e+00,-3.757051642574342765e-01,1.069398073633233137e-01,7.587345500353233074e-01,1.527235164573364501e-01
-3.695407215447668037e-01,6.686461141428252652e-01,1.850899886947166006e-01,-4.479577157010034005e-01,-6.960595434333335385e-01,5.514609703498871696e-01,2.452441497333675557e-01,-1.367389312523812572e+00
-1.053682830176762675e+00,-1.154210776518633796e+00,5.313722880102489388e-01,-4.333551699079762898e-02,-6.053437342737510996e-01,9.826178445588724664e-01,-8.391077470592180898e-01,-2.396358895927950539e-01
-1.244475221716666358e+00,1.423463273111051475e+00,-5.880981557825224471e-01,3.854771608909878244e-01,-8.822219940396121007e-01,4.793000449927268813e-01,1.368965922609799879e+00,-8.450246683516436930e-01
-5.855730529831156828e-01,8.155526372282779768e-01,-1.973442138920660227e-01,1.245788960493855235e+00,-8.284101649379893573e-02,-1.444290929665759338e+00,1.194164560816440845e-01,-1.322778047318575290e+00
-2.511005729047448565e-01,1.785262673378328557e+00,-1.780874713020677902e+00,9.544371474355942686e-01,-2.590511304111913660e+00,-4.679683466869941633e-01,1.247747931848606218e-01,-5.554294938883741484e-01
-1.091817580260249221e+00,-7.865356771766985888e-01,-1.254424293302169646e+00,-2.604434512590656503e-01,-4.404346474496085295e-01,4.175474289221265400e-01,2.336827573582825224e+00,-4.268745739418153273e-01
-8.653037208694440707e-01,-7.359260427845714103e-01,-1.391605425490772818e+00,-1.032609819148861408e-01,-1.030070502828921430e+00,2.876377539432511732e+00,-1.412446614839012460e-01,-9.528544582207107982e-01
