6.464395522681916084e-01,3.809194604962343966e+00,-1.391131930123248539e+00,5.804484080630261111e-01,5.620550779711075418e-03
-1.090845746901744517e+00,5.424032669531473339e-01,-6.383599510977826519e-01,-7.535785974769584339e-01,-1.047162865854852631e+00
-1.018406444154817958e+00,-7.104240305099889241e-01,-2.502586543632516758e+00,9.103761904487930323e-01,-3.835475651636410799e-01
1.589275834105926322e+00,-4.159838325815761184e-01,-1.902475915509717064e+00,4.121515069337414183e-01,-6.419849985459868957e-02
-1.545511530383006704e+00,2.146977017374592567e+00,-2.304123607313351307e+00,-1.344727014682327582e+00,-4.128724677532505938e-01
8.457517013990223376e-01,6.145709306535946936e-01,-2.580413347073796437e+00,-4.917228633775196922e-01,9.838357263453091361e-01
7.008145530920806276e-01,2.084601493466143651e+00,-2.128377996271384465e+00,2.709352518408719712e-02,5.823116232872855846e-01
8.568307340272627304e-01,9.115724327929666249e-01,-1.028816028447104181e+00,1.400689830083423182e+00,9.501308180426214500e-01
-2.302370410322764904e+00,2.350673009883043285e+00,-2.021877976786774944e+00,-4.509575571279776929e-01,-1.189856432213936221e+00
-1.761995562752858735e+00,1.246559617177793733e+00,4.746999190437517502e-01,2.040489313688935435e-01,7.591860636494415782e-02
-5.052382761790361609e-01,-2.346050126410470060e+00,-2.830409275371980060e-01,1.096441656398145503e-01,7.683763826684305576e-01
-3.096384876139599007e-01,2.390896693200541101e+00,-2.016132577303419104e+00,-1.180153472644632995e+00,6.833962714365939828e-01
8.869005572032067075e-01,1.884025483966147885e+00,5.280495310933996933e-02,1.421924184236881938e+00,1.252492920087410422e+00
-3.172408756188965229e-01,-6.330981547722154268e-01,-9.171993695590135998e-01,1.743203262150708310e+00,8.569910199885812929e-01
-4.702114687298747375e-01,3.496801134439292413e-01,-1.487806274870691947e+00,3.536023754261192753e-01,2.344070138931350633e-02
-2.555265193289353753e+00,5.114439205383225495e-01,6.226779274087004268e-01,1.312993980998917287e+00,1.209548166871632580e+00
-1.457789002267309453e+00,2.840308486467998605e+00,-2.670536955364587239e+00,5.526017766962860733e-01,9.983579465178081813e-01
-3.315158303023754138e-01,1.793128606946298165e+00,-1.004522406064344286e+00,-7.659428008514213015e-01,5.128269887401617488e-01
-2.093447643839666306e+00,1.376362906227374339e+00,-2.152594320583457677e+00,8.733556094046146523e-01,2.849227861796795658e+00
5.138532396736767982e-01,1.847548893698758965e+00,-4.176645653193125085e-01,4.663710285853100990e-01,-2.318841538516276390e-01
-2.555876473585183550e+00,4.905022341217094572e-01,-2.303935067853524199e-01,2.166249985847950588e-01,2.781511949216271540e-01
-6.957817442740757974e-01,3.269174254903619126e+00,-1.710766680808769813e+00,8.519687128122028774e-01,-1.107964911394060614e+00
4.279944097459067454e-01,4.185521149085078108e+00,-5.367454300665879252e-01,7.579339204812668429e-01,-5.843284032780147186e-01
5.856638490468588643e-01,9.239875022607800803e-01,-1.622838159830358062e+00,-4.022885109517866375e-01,5.907568517128225505e-01
-9.345932426477343569e-01,6.966311220578430552e-01,-1.164198230032700954e+00,-1.218967601981968407e-02,-8.261446551286417694e-01
-6.115464661324767626e-01,9.710107012205454469e-01,-7.847545982334549475e-01,3.018851929931717137e+00,1.406664175867700317e+00
1.787119393132785117e+00,3.322632919851992828e+00,-4.266468617319424395e-01,-9.975053722636448850e-01,1.802096815280227027e+00
-1.531752243188911233e+00,-1.430061574429473570e+00,-6.330119569555339165e-01,1.013156623145020641e+00,-1.397693664844980588e-01
-9.913459993387720992e-01,5.796283549044959349e-01,-8.238542071949173096e-02,1.160600653152165540e+00,1.084479651114484744e+00
-1.272793488829107034e+00,-4.672654525796251512e-01,-1.141517205723842299e+00,1.706434809341416114e+00,2.713658891427725428e-02
