8.760129814815670324e-01,-1.751457048175532494e+00,2.990160637382884290e-01,6.572215186587092584e-01,-1.041389067585369643e+00,4.061982039920122300e-01
-5.364205444953431545e-01,-1.126428938956416825e+00,2.219700738202279866e-01,2.241830329384987497e+00,-1.142013884524594847e+00,-4.216085338801561777e-02
5.761226615873971113e-03,-5.246449960737347151e-01,4.983739771844676869e-01,1.194871219889435343e+00,-3.559834203154257914e-02,-8.027549552678164835e-01
1.226683165450791702e+00,-1.394116152399992536e+00,7.854772136904253355e-02,4.011018574848048690e-01,-2.101159509459109564e-01,1.228933569895973799e+00
9.486421083045064595e-01,-1.615536158365812547e+00,3.261795418849474104e-01,-3.889305801454945311e-02,8.797323237166004839e-02,1.048685932623403261e+00
1.211290343618072640e+00,6.844545242275439367e-01,1.090117666476939418e+00,7.444001274830025494e-01,1.486913431752239889e+00,-1.417062255982834085e+00
1.948886453126688290e+00,-1.325318064753643554e+00,-4.225860742407070436e-01,2.256760920996513597e+00,-1.834900391892348992e+00,-5.551660248701900668e-01
-2.395670343801342028e+00,-1.768964779792538744e+00,7.171903403025863266e-01,-9.963930172930908213e-01,-1.679424940504146702e-01,1.684662594282430259e+00
5.483757909289777022e-01,9.163597490837440684e-01,-8.280372158185635989e-01,1.100221430273778500e+00,-3.619960499505224805e-01,1.454754124027928919e+00
9.741023888030230227e-01,5.801958655124794806e-01,1.903353520449865277e+00,2.853230737438360975e+00,-1.583116789139964731e-01,-9.509059473824255093e-01
2.782964691419588243e-01,-1.464185988968328633e+00,4.363563703028816021e-01,1.365062611011746529e+00,-1.123775751895601083e+00,1.104936073833038490e+00
4.749004820536595339e-01,-4.071076602942085287e-01,-1.004306022370715423e+00,9.816577079152594143e-01,1.043389781374551850e+00,6.009548685541953317e-01
1.006887612464443693e+00,-1.316657147163789565e+00,1.935312758685884482e+00,1.378043249808246884e+00,-9.361234839905821503e-02,1.590266853485537091e+00
2.959535588757193914e-01,-1.254358436906174212e+00,1.119252847389409666e+00,-3.398100178789692505e-01,6.166762897879289884e-01,1.175158964310331511e+00
-1.512728827778795360e+00,-1.544727538748477125e+00,3.420924532971773013e-01,7.693195062661462025e-01,-1.774976493956372359e+00,-1.856002300678644579e+00
-2.355196765348108734e-01,1.020068439747628730e+00,1.582855692846954376e+00,2.188294444430141539e+00,-1.620566184957556333e+00,1.520015899495726019e+00
-3.348000370122559133e-01,-1.909998422823858677e-01,-1.806829449463021042e-01,1.039602894908069786e+00,1.287557196097130596e+00,2.381348020469161497e+00
8.679927958978445046e-02,-3.647571650257702691e-01,2.637197733246321008e+00,6.642367517071331440e-01,-9.549904422697087503e-01,-1.330520602486152948e-01
-4.942863347269574881e-01,1.513358739852132429e+00,1.395296586147511064e+00,-1.464478345393101177e+00,1.315051429112251036e+00,-1.081632967282403213e+00
7.021336037268172126e-02,1.703605606030558217e-01,1.680356752289831057e+00,-6.741663972896656531e-01,-1.450957031482706494e+00,-6.806410560831342993e-01
-1.151571258159811206e+00,-1.828016747378681917e+00,5.818627701910012995e-01,1.301754671844624678e+00,-7.526634063889794946e-02,-3.727645878381451450e-01
-6.720051873790349184e-01,3.773570812550514075e-01,1.369470046057451817e+00,2.328311420007321164e+00,-4.663762067272932410e-01,-6.364383720277545509e-01
9.156498210928978310e-01,-1.711559258042832932e+00,-1.035612639969223592e+00,3.938586003285377002e-01,-6.682302960799266778e-01,-1.190766604799659234e+00
5.077693977525583602e-01,-7.638606956898241762e-01,4.547506415062535501e-01,-1.070072704299233068e+00,2.060773420370176634e-01,-1.010411331502915067e+00
-2.126453198876219197e-01,-2.412891297149561076e+00,8.000170740771319622e-01,1.671735116825915357e-01,5.483779398345178802e-02,-6.631779510024640167e-01
5.043243062300020174e-01,1.167602026105708735e+00,3.806509932992096501e-01,2.342492555805681387e-01,7.398609482479729937e-01,1.070049673365885523e+00
-6.245740762000240309e-02,-9.719257168199109120e-01,1.464623445145770475e+00,9.274816197180258959e-01,1.051724267103398835e+00,-2.530639539328791154e-01
-4.156340207144563204e-01,-2.156893877821937089e+00,2.043071820351612278e+00,1.230156455210479116e+00,1.079123645120049213e-01,-5.832655202649086323e-01
-2.891358093496381176e-01,-1.549188813968974454e+00,1.073422972387924279e+00,-1.231347392872705893e-01,-2.027714482827341680e+00,-1.688039663415265845e-01
1.148367339089306771e+00,-9.486689587719591144e-01,5.689416280079113708e-01,9.449872096827969248e-01,-6.251385283015012950e-01,1.274535323997914027e+00
