-8.427714710902984852e-01,-1.377223346090559408e+00,-5.099034528117851739e-01,-1.032254363659739882e+00,8.505621814080732701e-01,-9.897465350918666083e-02,-2.453822741012142039e+00
3.816456868703974048e-01,1.244280713876837474e+00,-3.126966981597277595e+00,-3.781415531131357977e-01,-6.230653692428264057e-01,-7.214195643706005079e-01,-7.080839110165317862e-01
-1.178778164221576441e+00,-1.112419901057420279e+00,-4.883379275173591605e-01,2.082472030493216497e-01,-1.818385002765614766e+00,5.486303313495184408e-01,4.693752179815147141e-02
9.666675379547364777e-01,-1.233504206540519510e+00,-6.934083612471951819e-01,1.013790738338178565e+00,2.316364853926694001e-01,4.720932727306149657e-01,-2.333509046054375702e+00
-2.970894878488404833e-01,-2.507846025468211115e-01,-1.475044321309854300e+00,-1.078022941945335100e+00,5.287912059598152137e-01,9.033858620438055542e-01,-1.333013501973203119e-01
3.197437026084309353e-01,-1.201188887062079713e+00,-2.235388775612139334e+00,-2.211680003900186708e+00,-2.113610769198651651e-01,-3.853723593395435021e-01,3.997092745120823798e-01
-1.063508163472260071e+00,1.417753263559569765e+00,-1.593709944665137712e+00,-2.461499365367936232e-02,2.267436680390063408e+00,6.067842777982710434e-01,-1.373496608903763683e+00
1.080714822961965194e+00,-3.245457758059674402e-01,-1.689612169206065717e+00,-2.995640358847582618e+00,-1.148898091241641550e+00,-9.066974729335197658e-01,-1.193922347828459518e+00
-5.619701080026932027e-01,3.961078368925163851e-01,1.767307359157688218e-01,9.431167287189001769e-02,5.803615618270507870e-02,-6.032351612270467900e-01,1.310349281486535400e+00
2.496372754468506872e-01,1.202053123379978494e+00,-8.597860691033556435e-01,5.627736613776612717e-01,1.910676792086390074e+00,4.290410985097730112e-01,-1.416284283039302094e+00
3.716914906441126654e-01,1.035816034907638628e+00,-1.847093300999914645e+00,1.386667140402869425e+00,-3.021402494401033145e-01,5.233564692696928144e-01,-1.801749967207566083e+00
5.124179743625603134e-01,-1.350378104823565018e+00,-1.061582347930160486e+00,-2.397437502253762176e+00,3.039562548495855498e-03,1.930634047501032846e+00,-8.429610390536019793e-01
-1.126515820368780174e+00,-8.189456204304547404e-02,-1.963959138373467361e+00,-6.985156410576468522e-01,1.537549706949212780e+00,1.165576040266463220e+00,-1.545191488873483010e+00
6.106706161012193101e-01,-2.110026454337310953e-01,-1.851041521369329423e+00,-2.546275716066513262e+00,9.136897287754650598e-01,9.827514469758119597e-02,2.527014323472818180e-01
-2.112747980684303584e-01,-1.464433321279106359e-01,-1.890700286769321004e+00,-6.647994118918010287e-01,1.960519707177319049e+00,8.317247187165918154e-01,-1.165398229127017959e+00
5.997262678915717959e-01,-6.162817605101391649e-01,-1.275257560632469200e+00,-5.810954727734751746e-02,2.364843073328976253e+00,-9.870247307229154110e-01,-2.625388378559281755e+00
1.757925578842256531e+00,7.957335686343292025e-02,-5.566033256254581119e-01,-1.335131489994636045e+00,9.052568522323389821e-01,-3.800086175738470740e-01,7.498783774548858361e-01
2.609624551313881602e-01,-1.020858082372681164e+00,-8.503262273016021222e-02,-1.912326476889927962e+00,7.543771208501948156e-01,-1.220207760651571993e+00,-8.962163985815675415e-01
2.225030409041683921e-02,6.940516521659404470e-01,-2.018328574172666201e+00,-1.517500484502694036e+00,-3.413954138019646978e-01,-1.002947034508866242e+00,7.235741654359695296e-01
8.926751243638131328e-01,-4.880725099280401325e-01,-1.978759854954612152e+00,-2.406078799101329491e+00,1.102641270550140273e+00,-4.387528850382238499e-03,-1.830776365585125465e+00
3.064905694835750039e-01,-7.053481276838746705e-01,1.230352753555107537e+00,-1.682639542773581631e+00,6.386503405473409334e-02,1.221184007973875163e+00,-1.297933041488368744e+00
3.221463195004414803e-01,-1.265132247683717903e+00,-2.441043962145613477e+00,-2.813023923047162089e-01,9.290060519580066734e-01,8.645690854668379721e-01,-1.681111887954286344e+00
-1.234121845347316837e+00,-7.804072987768665426e-01,-8.233556141619385871e-01,4.714487827439173273e-02,-7.455147526714982487e-01,9.317676120281470631e-01,4.177359600910104387e-01
5.871035355086776097e-03,-1.273165413779322019e+00,-3.331433802141618994e+00,-3.916457606838719130e-01,3.377032736608394092e-01,-1.482267993354912772e+00,-2.154116944579940629e+00
-9.813003158034612206e-01,1.621531564622480381e-01,-3.135270788781344686e-01,1.250395390724434730e-02,-4.052477063558446169e-01,3.170749626206359473e-01,1.287554225102728989e+00
3.415142155481977193e-01,-2.148776819037296448e+00,-1.516210065644208793e+00,-2.164574408367547775e+00,1.513186521162367848e+00,-2.887215318099399797e-01,-9.686130149988525506e-01
6.864404019458273387e-01,9.052897478487098581e-01,-1.580104003385749412e+00,-5.533748691448958645e-01,-1.151697936008028389e+00,-6.552655397564060014e-01,-5.370771831863049295e-01
5.235159261396833408e-01,-5.828079768725966670e-01,-1.504009691740506138e+00,-2.593548446653159978e+00,6.939971609671455877e-01,-2.044378538269198131e-02,-1.772284262542279221e+00
-5.711008322819962624e-01,-1.271177794568883190e-01,-7.242919415940386463e-01,-9.895072867456311538e-01,9.956167464565741643e-01,1.198034380671304078e+00,4.561566803087419020e-01
-2.995518111916292692e-01,4.962894926245802196e-01,-2.398374703721374068e+00,1.654237550295123427e+00,3.882908577296340091e-03,8.379040542838511740e-01,-8.195808672222049118e-01
