1.289678025612272405e+00,5.000000000000000000e+00,2.000000000000000000e+00
5.939762806584413246e-01,1.000000000000000000e+00,2.000000000000000000e+00
2.806498034424163901e+00,5.000000000000000000e+00,2.000000000000000000e+00
5.864076911128544012e-01,1.000000000000000000e+00,4.000000000000000000e+00
-6.205118404132926591e-01,5.000000000000000000e+00,2.000000000000000000e+00
3.640687334582463075e-01,1.000000000000000000e+00,4.000000000000000000e+00
-3.416190739658371278e-01,1.000000000000000000e+00,2.000000000000000000e+00
-9.487694096931901244e-01,1.000000000000000000e+00,2.000000000000000000e+00
-1.375604952590999464e+00,1.000000000000000000e+00,2.000000000000000000e+00
1.867800563305826778e+00,5.000000000000000000e+00,4.000000000000000000e+00
-1.374840080555058908e+00,5.000000000000000000e+00,2.000000000000000000e+00
-1.786749343622604513e+00,1.000000000000000000e+00,4.000000000000000000e+00
6.805565232886480187e-01,1.000000000000000000e+00,4.000000000000000000e+00
-9.524553084572870976e-01,1.000000000000000000e+00,4.000000000000000000e+00
-1.869857031129453506e-01,1.000000000000000000e+00,4.000000000000000000e+00
2.277616138933391543e-02,1.000000000000000000e+00,4.000000000000000000e+00
-7.011198603816306552e-01,1.000000000000000000e+00,2.000000000000000000e+00
-3.688571058611045950e-01,5.000000000000000000e+00,4.000000000000000000e+00
1.395368171669830071e+00,1.000000000000000000e+00,4.000000000000000000e+00
-2.595811144292325401e-01,5.000000000000000000e+00,4.000000000000000000e+00
-1.356918325306450956e-01,5.000000000000000000e+00,4.000000000000000000e+00
-2.033703026370958789e+00,5.000000000000000000e+00,4.000000000000000000e+00
-1.150086510182999122e+00,5.000000000000000000e+00,4.000000000000000000e+00
-8.543536867054400963e-01,1.000000000000000000e+00,2.000000000000000000e+00
-7.155692050101474244e-01,5.000000000000000000e+00,2.000000000000000000e+00
-1.710645936851427074e+00,1.000000000000000000e+00,4.000000000000000000e+00
-4.612369039197267706e-01,5.000000000000000000e+00,4.000000000000000000e+00
1.448106389654858939e+00,1.000000000000000000e+00,4.000000000000000000e+00
1.929702725906964567e+00,5.000000000000000000e+00,4.000000000000000000e+00
-8.828766148828616211e-01,5.000000000000000000e+00,4.000000000000000000e+00
6.772053233858721377e-01,1.000000000000000000e+00,4.000000000000000000e+00
6.126635870109508053e-01,1.000000000000000000e+00,4.000000000000000000e+00
-1.185405319449949618e-01,5.000000000000000000e+00,4.000000000000000000e+00
4.540885681687173991e-01,5.000000000000000000e+00,4.000000000000000000e+00
-1.162558795894010011e+00,5.000000000000000000e+00,4.000000000000000000e+00
9.904942095072798436e-01,1.000000000000000000e+00,4.000000000000000000e+00
1.013455943502342416e-01,1.000000000000000000e+00,4.000000000000000000e+00
1.233773063160971351e+00,5.000000000000000000e+00,2.000000000000000000e+00
-1.495857252503916435e+00,1.000000000000000000e+00,2.000000000000000000e+00
-2.681878267312562958e-01,1.000000000000000000e+00,2.000000000000000000e+00
5.020592552901693706e-01,5.000000000000000000e+00,4.000000000000000000e+00
1.106658615084980424e+00,5.000000000000000000e+00,2.000000000000000000e+00
3.953234234029160965e-01,1.000000000000000000e+00,4.000000000000000000e+00
9.985791014964791046e-01,1.000000000000000000e+00,2.000000000000000000e+00
4.123580680348957195e-01,1.000000000000000000e+00,2.000000000000000000e+00
7.972746964062286112e-01,5.000000000000000000e+00,2.000000000000000000e+00
-1.859368790569581043e+00,5.000000000000000000e+00,2.000000000000000000e+00
-2.728948721750591444e-01,1.000000000000000000e+00,2.000000000000000000e+00
1.848369067097840990e+00,1.000000000000000000e+00,4.000000000000000000e+00
-2.332166180265993483e-01,1.000000000000000000e+00,4.000000000000000000e+00
-6.539825216951183906e-01,1.000000000000000000e+00,2.000000000000000000e+00
6.122045199315294672e-01,1.000000000000000000e+00,4.000000000000000000e+00
-6.093998073879245414e-01,1.000000000000000000e+00,2.000000000000000000e+00
